2024-06-20 23:58:25 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:32:10 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:32:11 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:32:11 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:32:11 | INFO     | app | routes.lifespan_manager:models_lifespan:27 - Shutting down and releasing ML models...
2024-06-25 23:32:11 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:32:11 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:32:11 | INFO     | app | logging:callHandlers:1762 - Finished server process [29870]
2024-06-25 23:32:11 | INFO     | app | logging:callHandlers:1762 - Finished server process [29870]
2024-06-25 23:32:19 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:32:19 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:32:19 | INFO     | app | logging:callHandlers:1762 - Started server process [30287]
2024-06-25 23:32:19 | INFO     | app | logging:callHandlers:1762 - Started server process [30287]
2024-06-25 23:32:19 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:32:19 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:32:19 | INFO     | app | routes.lifespan_manager:models_lifespan:17 - Starting up and loading ML models...
2024-06-25 23:32:19 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:32:19 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:32:34 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:32:34 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:32:34 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:32:34 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:32:34 | INFO     | app | routes.lifespan_manager:models_lifespan:27 - Shutting down and releasing ML models...
2024-06-25 23:32:34 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:32:34 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:32:34 | INFO     | app | logging:callHandlers:1762 - Finished server process [30287]
2024-06-25 23:32:34 | INFO     | app | logging:callHandlers:1762 - Finished server process [30287]
2024-06-25 23:32:45 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:32:45 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:32:45 | INFO     | app | logging:callHandlers:1762 - Started server process [30549]
2024-06-25 23:32:45 | INFO     | app | logging:callHandlers:1762 - Started server process [30549]
2024-06-25 23:32:45 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:32:45 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:32:45 | INFO     | app | routes.lifespan_manager:models_lifespan:17 - Starting up and loading ML models...
2024-06-25 23:32:45 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:32:45 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:32:48 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:32:48 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:32:48 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:32:48 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:32:48 | INFO     | app | routes.lifespan_manager:models_lifespan:27 - Shutting down and releasing ML models...
2024-06-25 23:32:48 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:32:48 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:32:48 | INFO     | app | logging:callHandlers:1762 - Finished server process [30549]
2024-06-25 23:32:48 | INFO     | app | logging:callHandlers:1762 - Finished server process [30549]
2024-06-25 23:32:57 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:32:57 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:32:57 | INFO     | app | logging:callHandlers:1762 - Started server process [30702]
2024-06-25 23:32:57 | INFO     | app | logging:callHandlers:1762 - Started server process [30702]
2024-06-25 23:32:57 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:32:57 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:32:57 | INFO     | app | routes.lifespan_manager:models_lifespan:17 - Starting up and loading ML models...
2024-06-25 23:32:57 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:32:57 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:33:13 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:33:13 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:33:13 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:33:13 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:33:13 | INFO     | app | routes.lifespan_manager:models_lifespan:27 - Shutting down and releasing ML models...
2024-06-25 23:33:13 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:33:13 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:33:13 | INFO     | app | logging:callHandlers:1762 - Finished server process [30702]
2024-06-25 23:33:13 | INFO     | app | logging:callHandlers:1762 - Finished server process [30702]
2024-06-25 23:33:20 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:33:21 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:33:21 | INFO     | app | logging:callHandlers:1762 - Started server process [30895]
2024-06-25 23:33:21 | INFO     | app | logging:callHandlers:1762 - Started server process [30895]
2024-06-25 23:33:21 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:33:21 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:33:21 | INFO     | app | routes.lifespan_manager:models_lifespan:17 - Starting up and loading ML models...
2024-06-25 23:33:21 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:33:21 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:33:26 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:33:26 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:33:26 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:33:26 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:33:26 | INFO     | app | routes.lifespan_manager:models_lifespan:27 - Shutting down and releasing ML models...
2024-06-25 23:33:26 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:33:26 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:33:26 | INFO     | app | logging:callHandlers:1762 - Finished server process [30895]
2024-06-25 23:33:26 | INFO     | app | logging:callHandlers:1762 - Finished server process [30895]
2024-06-25 23:33:33 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:33:33 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:33:33 | INFO     | app | logging:callHandlers:1762 - Started server process [31067]
2024-06-25 23:33:33 | INFO     | app | logging:callHandlers:1762 - Started server process [31067]
2024-06-25 23:33:33 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:33:33 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:33:33 | INFO     | app | routes.lifespan_manager:models_lifespan:17 - Starting up and loading ML models...
2024-06-25 23:33:33 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:33:33 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:33:46 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:33:46 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:33:47 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:33:47 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:33:47 | INFO     | app | routes.lifespan_manager:models_lifespan:27 - Shutting down and releasing ML models...
2024-06-25 23:33:47 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:33:47 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:33:47 | INFO     | app | logging:callHandlers:1762 - Finished server process [31067]
2024-06-25 23:33:47 | INFO     | app | logging:callHandlers:1762 - Finished server process [31067]
2024-06-25 23:33:56 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:33:56 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:33:56 | INFO     | app | logging:callHandlers:1762 - Started server process [31264]
2024-06-25 23:33:56 | INFO     | app | logging:callHandlers:1762 - Started server process [31264]
2024-06-25 23:33:56 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:33:56 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:33:56 | INFO     | app | routes.lifespan_manager:models_lifespan:17 - Starting up and loading ML models...
2024-06-25 23:33:56 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:33:56 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:33:58 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:33:58 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:33:58 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:33:58 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:33:58 | INFO     | app | routes.lifespan_manager:models_lifespan:27 - Shutting down and releasing ML models...
2024-06-25 23:33:58 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:33:58 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:33:58 | INFO     | app | logging:callHandlers:1762 - Finished server process [31264]
2024-06-25 23:33:58 | INFO     | app | logging:callHandlers:1762 - Finished server process [31264]
2024-06-25 23:34:05 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:34:05 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:34:05 | INFO     | app | logging:callHandlers:1762 - Started server process [31403]
2024-06-25 23:34:05 | INFO     | app | logging:callHandlers:1762 - Started server process [31403]
2024-06-25 23:34:05 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:34:05 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:34:05 | INFO     | app | routes.lifespan_manager:models_lifespan:17 - Starting up and loading ML models...
2024-06-25 23:34:05 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:34:05 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:34:29 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:34:29 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:34:29 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:34:29 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:34:29 | INFO     | app | routes.lifespan_manager:models_lifespan:27 - Shutting down and releasing ML models...
2024-06-25 23:34:29 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:34:29 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:34:29 | INFO     | app | logging:callHandlers:1762 - Finished server process [31403]
2024-06-25 23:34:29 | INFO     | app | logging:callHandlers:1762 - Finished server process [31403]
2024-06-25 23:34:36 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:34:36 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:34:36 | INFO     | app | logging:callHandlers:1762 - Started server process [31641]
2024-06-25 23:34:36 | INFO     | app | logging:callHandlers:1762 - Started server process [31641]
2024-06-25 23:34:36 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:34:36 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:34:36 | INFO     | app | routes.lifespan_manager:models_lifespan:17 - Starting up and loading ML models...
2024-06-25 23:34:36 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:34:36 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:34:36 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:34:36 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:34:36 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:34:36 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:34:36 | INFO     | app | routes.lifespan_manager:models_lifespan:27 - Shutting down and releasing ML models...
2024-06-25 23:34:36 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:34:36 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:34:36 | INFO     | app | logging:callHandlers:1762 - Finished server process [31641]
2024-06-25 23:34:36 | INFO     | app | logging:callHandlers:1762 - Finished server process [31641]
2024-06-25 23:42:46 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:42:46 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:42:46 | INFO     | app | logging:callHandlers:1762 - Started server process [34610]
2024-06-25 23:42:46 | INFO     | app | logging:callHandlers:1762 - Started server process [34610]
2024-06-25 23:42:46 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:42:46 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:42:46 | INFO     | app | routes.lifespan_manager:models_lifespan:17 - Starting up and loading ML models...
2024-06-25 23:42:46 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:42:46 | INFO     | app | logging:callHandlers:1762 - Application startup complete.
2024-06-25 23:43:37 | INFO     | app | logging:callHandlers:1762 - 127.0.0.1:57900 - "GET / HTTP/1.1" 404
2024-06-25 23:43:37 | INFO     | app | logging:callHandlers:1762 - 127.0.0.1:57900 - "GET /favicon.ico HTTP/1.1" 404
2024-06-25 23:43:44 | INFO     | app | logging:callHandlers:1762 - 127.0.0.1:57914 - "GET /docs HTTP/1.1" 200
2024-06-25 23:44:04 | INFO     | app | logging:callHandlers:1762 - 127.0.0.1:40848 - "GET /openapi.json HTTP/1.1" 200
2024-06-25 23:44:34 | ERROR    | app | routes.ai_routes:ai_automate_browsing:34 - Error in browsing automation: 'AutomateBrowsing' object has no attribute 'instrunction'
2024-06-25 23:44:34 | INFO     | app | logging:callHandlers:1762 - 127.0.0.1:38694 - "POST /ai/automate_browsing HTTP/1.1" 500
2024-06-25 23:45:16 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:45:16 | INFO     | app | logging:callHandlers:1762 - Shutting down
2024-06-25 23:45:16 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:45:16 | INFO     | app | logging:callHandlers:1762 - Waiting for application shutdown.
2024-06-25 23:45:16 | INFO     | app | routes.lifespan_manager:models_lifespan:27 - Shutting down and releasing ML models...
2024-06-25 23:45:16 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:45:16 | INFO     | app | logging:callHandlers:1762 - Application shutdown complete.
2024-06-25 23:45:16 | INFO     | app | logging:callHandlers:1762 - Finished server process [34610]
2024-06-25 23:45:16 | INFO     | app | logging:callHandlers:1762 - Finished server process [34610]
2024-06-25 23:45:23 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:45:23 | INFO     | app | config.HW_usage:set_hardware_usage:8 - GPU is available and will be used.
2024-06-25 23:45:23 | INFO     | app | logging:callHandlers:1762 - Started server process [35778]
2024-06-25 23:45:23 | INFO     | app | logging:callHandlers:1762 - Started server process [35778]
2024-06-25 23:45:23 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
2024-06-25 23:45:23 | INFO     | app | logging:callHandlers:1762 - Waiting for application startup.
